Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/2           Kokkos::View<unsigned int*, Kokkos::CudaSpace>::View<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(Kokkos::Impl::ViewCtorProp<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&, std::enable_if<!Kokkos::Impl::ViewCtorProp<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::has_pointer, Kokkos::LayoutLeft>::type const&) [201]
[1253]   0.0    0.00    0.00       2         Kokkos::Impl::ViewTracker<Kokkos::View<unsigned int*, Kokkos::CudaSpace> >::ViewTracker() [1253]
-----------------------------------------------
                0.00    0.00       1/2           Kokkos::View<double, Kokkos::CudaSpace>::View() [1436]
                0.00    0.00       1/2           Kokkos::View<double, Kokkos::CudaSpace>::View<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(Kokkos::Impl::ViewCtorProp<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&, std::enable_if<!Kokkos::Impl::ViewCtorProp<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::has_pointer, Kokkos::LayoutLeft>::type const&) [202]
[1254]   0.0    0.00    0.00       2         Kokkos::Impl::ViewTracker<Kokkos::View<double, Kokkos::CudaSpace> >::ViewTracker() [1254]
-----------------------------------------------
                0.00    0.00       1/2           Kokkos::Impl::SharedAllocationRecord<Kokkos::CudaSpace, Kokkos::Impl::ViewValueFunctor<Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, Particle, false> >::~SharedAllocationRecord() [1395]
                0.00    0.00       1/2           Kokkos::Impl::ParallelFor<Kokkos::Impl::ViewValueFunctor<Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, Particle, false>, Kokkos::RangePolicy<Kokkos::Cuda, Kokkos::IndexType<long> >, Kokkos::Cuda>::~ParallelFor() [1329]
[1255]   0.0    0.00    0.00       2         Kokkos::Impl::ViewValueFunctor<Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, Particle, false>::~ViewValueFunctor() [1255]
                0.00    0.00       2/36103       Kokkos::Cuda::~Cuda() [367]
-----------------------------------------------
                0.00    0.00       2/2           Kokkos::Impl::ParallelFor<Kokkos::Impl::ViewValueFunctor<Kokkos::Device<Kokkos::OpenMP, Kokkos::HostSpace>, Particle, false>, Kokkos::RangePolicy<Kokkos::OpenMP, Kokkos::IndexType<long> >, Kokkos::OpenMP>::ParallelFor(Kokkos::Impl::ViewValueFunctor<Kokkos::Device<Kokkos::OpenMP, Kokkos::HostSpace>, Particle, false> const&, Kokkos::RangePolicy<Kokkos::OpenMP, Kokkos::IndexType<long> >) [1245]
[1256]   0.0    0.00    0.00       2         Kokkos::Impl::ViewValueFunctor<Kokkos::Device<Kokkos::OpenMP, Kokkos::HostSpace>, Particle, false>::ViewValueFunctor(Kokkos::Impl::ViewValueFunctor<Kokkos::Device<Kokkos::OpenMP, Kokkos::HostSpace>, Particle, false> const&) [1256]
-----------------------------------------------
                0.00    0.00       2/2           Kokkos::Impl::ParallelFor<Kokkos::Impl::ViewValueFunctor<Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, neighbors, false>, Kokkos::RangePolicy<Kokkos::Cuda, Kokkos::IndexType<long> >, Kokkos::Cuda>::execute() const [1270]
[1257]   0.0    0.00    0.00       2         Kokkos::Impl::CudaParallelLaunch<Kokkos::Impl::ParallelFor<Kokkos::Impl::ViewValueFunctor<Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, neighbors, false>, Kokkos::RangePolicy<Kokkos::Cuda, Kokkos::IndexType<long> >, Kokkos::Cuda>, Kokkos::LaunchBounds<0u, 0u>, (Kokkos::Impl::Experimental::CudaLaunchMechanism)4, false>::CudaParallelLaunch<Kokkos::Impl::ParallelFor<Kokkos::Impl::ViewValueFunctor<Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, neighbors, false>, Kokkos::RangePolicy<Kokkos::Cuda, Kokkos::IndexType<long> >, Kokkos::Cuda> const&, dim3&, dim3&, int, Kokkos::Impl::CudaInternal*, bool>(Kokkos::Impl::ParallelFor<Kokkos::Impl::ViewValueFunctor<Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, neighbors, false>, Kokkos::RangePolicy<Kokkos::Cuda, Kokkos::IndexType<long> >, Kokkos::Cuda> const&, dim3&, dim3&, int&&, Kokkos::Impl::CudaInternal*&&, bool&&) [1257]
                0.00    0.00       2/2           Kokkos::Impl::CudaParallelLaunchImpl<Kokkos::Impl::ParallelFor<Kokkos::Impl::ViewValueFunctor<Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, neighbors, false>, Kokkos::RangePolicy<Kokkos::Cuda, Kokkos::IndexType<long> >, Kokkos::Cuda>, Kokkos::LaunchBounds<0u, 0u>, (Kokkos::Impl::Experimental::CudaLaunchMechanism)4>::launch_kernel(Kokkos::Impl::ParallelFor<Kokkos::Impl::ViewValueFunctor<Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, neighbors, false>, Kokkos::RangePolicy<Kokkos::Cuda, Kokkos::IndexType<long> >, Kokkos::Cuda> const&, dim3 const&, dim3 const&, int, Kokkos::Impl::CudaInternal const*, bool) [1258]
-----------------------------------------------
                0.00    0.00       2/2           Kokkos::Impl::CudaParallelLaunch<Kokkos::Impl::ParallelFor<Kokkos::Impl::ViewValueFunctor<Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, neighbors, false>, Kokkos::RangePolicy<Kokkos::Cuda, Kokkos::IndexType<long> >, Kokkos::Cuda>, Kokkos::LaunchBounds<0u, 0u>, (Kokkos::Impl::Experimental::CudaLaunchMechanism)4, false>::CudaParallelLaunch<Kokkos::Impl::ParallelFor<Kokkos::Impl::ViewValueFunctor<Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, neighbors, false>, Kokkos::RangePolicy<Kokkos::Cuda, Kokkos::IndexType<long> >, Kokkos::Cuda> const&, dim3&, dim3&, int, Kokkos::Impl::CudaInternal*, bool>(Kokkos::Impl::ParallelFor<Kokkos::Impl::ViewValueFunctor<Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, neighbors, false>, Kokkos::RangePolicy<Kokkos::Cuda, Kokkos::IndexType<long> >, Kokkos::Cuda> const&, dim3&, dim3&, int&&, Kokkos::Impl::CudaInternal*&&, bool&&) [1257]
[1258]   0.0    0.00    0.00       2         Kokkos::Impl::CudaParallelLaunchImpl<Kokkos::Impl::ParallelFor<Kokkos::Impl::ViewValueFunctor<Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, neighbors, false>, Kokkos::RangePolicy<Kokkos::Cuda, Kokkos::IndexType<long> >, Kokkos::Cuda>, Kokkos::LaunchBounds<0u, 0u>, (Kokkos::Impl::Experimental::CudaLaunchMechanism)4>::launch_kernel(Kokkos::Impl::ParallelFor<Kokkos::Impl::ViewValueFunctor<Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, neighbors, false>, Kokkos::RangePolicy<Kokkos::Cuda, Kokkos::IndexType<long> >, Kokkos::Cuda> const&, dim3 const&, dim3 const&, int, Kokkos::Impl::CudaInternal const*, bool) [1258]
                0.00    0.00       2/6013        Kokkos::Impl::is_empty_launch(dim3 const&, dim3 const&) [550]
                0.00    0.00       2/6012        std::lock_guard<std::mutex>::lock_guard(std::mutex&) [557]
                0.00    0.00       2/6012        Kokkos::Impl::check_shmem_request(Kokkos::Impl::CudaInternal const*, int) [556]
                0.00    0.00       2/4           Kokkos::Impl::CudaParallelLaunchImpl<Kokkos::Impl::ParallelFor<Kokkos::Impl::ViewValueFunctor<Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, neighbors, false>, Kokkos::RangePolicy<Kokkos::Cuda, Kokkos::IndexType<long> >, Kokkos::Cuda>, Kokkos::LaunchBounds<0u, 0u>, (Kokkos::Impl::Experimental::CudaLaunchMechanism)4>::get_cuda_func_attributes() [1202]
                0.00    0.00       2/2           Kokkos::Impl::ParallelFor<Kokkos::Impl::ViewValueFunctor<Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, neighbors, false>, Kokkos::RangePolicy<Kokkos::Cuda, Kokkos::IndexType<long> >, Kokkos::Cuda>::get_policy() const [1269]
                0.00    0.00       2/2           std::enable_if<!Kokkos::RangePolicy<Kokkos::Cuda, Kokkos::IndexType<long> >::experimental_contains_desired_occupancy, void>::type Kokkos::Impl::modify_launch_configuration_if_desired_occupancy_is_specified<Kokkos::RangePolicy<Kokkos::Cuda, Kokkos::IndexType<long> > >(Kokkos::RangePolicy<Kokkos::Cuda, Kokkos::IndexType<long> > const&, cudaDeviceProp const&, cudaFuncAttributes const&, dim3 const&, int&, bool&) [1264]
                0.00    0.00       2/5           Kokkos::Impl::CudaParallelLaunchKernelFunc<Kokkos::Impl::ParallelFor<Kokkos::Impl::ViewValueFunctor<Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, neighbors, false>, Kokkos::RangePolicy<Kokkos::Cuda, Kokkos::IndexType<long> >, Kokkos::Cuda>, Kokkos::LaunchBounds<0u, 0u>, (Kokkos::Impl::Experimental::CudaLaunchMechanism)4>::get_kernel_func() [1192]
                0.00    0.00       2/2           void Kokkos::Impl::configure_shmem_preference<Kokkos::Impl::ParallelFor<Kokkos::Impl::ViewValueFunctor<Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, neighbors, false>, Kokkos::RangePolicy<Kokkos::Cuda, Kokkos::IndexType<long> >, Kokkos::Cuda>, Kokkos::LaunchBounds<0u, 0u>, void (*)(Kokkos::Impl::ParallelFor<Kokkos::Impl::ViewValueFunctor<Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, neighbors, false>, Kokkos::RangePolicy<Kokkos::Cuda, Kokkos::IndexType<long> >, Kokkos::Cuda>)>(void (* const&)(Kokkos::Impl::ParallelFor<Kokkos::Impl::ViewValueFunctor<Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, neighbors, false>, Kokkos::RangePolicy<Kokkos::Cuda, Kokkos::IndexType<long> >, Kokkos::Cuda>), bool) [1262]
                0.00    0.00       2/2           Kokkos::Impl::CudaParallelLaunchKernelInvoker<Kokkos::Impl::ParallelFor<Kokkos::Impl::ViewValueFunctor<Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, neighbors, false>, Kokkos::RangePolicy<Kokkos::Cuda, Kokkos::IndexType<long> >, Kokkos::Cuda>, Kokkos::LaunchBounds<0u, 0u>, (Kokkos::Impl::Experimental::CudaLaunchMechanism)4>::invoke_kernel(Kokkos::Impl::ParallelFor<Kokkos::Impl::ViewValueFunctor<Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, neighbors, false>, Kokkos::RangePolicy<Kokkos::Cuda, Kokkos::IndexType<long> >, Kokkos::Cuda> const&, dim3 const&, dim3 const&, int, Kokkos::Impl::CudaInternal const*) [1263]
                0.00    0.00       2/6012        std::lock_guard<std::mutex>::~lock_guard() [558]
-----------------------------------------------
                0.00    0.00       1/2           Kokkos::Impl::ParallelFor<Kokkos::Impl::ViewFill<Kokkos::View<double*, Kokkos::LayoutRight, Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, Kokkos::MemoryTraits<0u> >, Kokkos::LayoutRight, Kokkos::Cuda, 1, int>, Kokkos::RangePolicy<Kokkos::Cuda, Kokkos::IndexType<int> >, Kokkos::Cuda>::execute() const [1459]
                0.00    0.00       1/2           Kokkos::Impl::CudaParallelLaunchImpl<Kokkos::Impl::ParallelFor<Kokkos::Impl::ViewFill<Kokkos::View<double*, Kokkos::LayoutRight, Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, Kokkos::MemoryTraits<0u> >, Kokkos::LayoutRight, Kokkos::Cuda, 1, int>, Kokkos::RangePolicy<Kokkos::Cuda, Kokkos::IndexType<int> >, Kokkos::Cuda>, Kokkos::LaunchBounds<0u, 0u>, (Kokkos::Impl::Experimental::CudaLaunchMechanism)4>::launch_kernel(Kokkos::Impl::ParallelFor<Kokkos::Impl::ViewFill<Kokkos::View<double*, Kokkos::LayoutRight, Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, Kokkos::MemoryTraits<0u> >, Kokkos::LayoutRight, Kokkos::Cuda, 1, int>, Kokkos::RangePolicy<Kokkos::Cuda, Kokkos::IndexType<int> >, Kokkos::Cuda> const&, dim3 const&, dim3 const&, int, Kokkos::Impl::CudaInternal const*, bool) [1391]
[1259]   0.0    0.00    0.00       2         Kokkos::Impl::CudaParallelLaunchImpl<Kokkos::Impl::ParallelFor<Kokkos::Impl::ViewFill<Kokkos::View<double*, Kokkos::LayoutRight, Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, Kokkos::MemoryTraits<0u> >, Kokkos::LayoutRight, Kokkos::Cuda, 1, int>, Kokkos::RangePolicy<Kokkos::Cuda, Kokkos::IndexType<int> >, Kokkos::Cuda>, Kokkos::LaunchBounds<0u, 0u>, (Kokkos::Impl::Experimental::CudaLaunchMechanism)4>::get_cuda_func_attributes() [1259]
                0.00    0.00       1/1           Kokkos::Impl::CudaParallelLaunchImpl<Kokkos::Impl::ParallelFor<Kokkos::Impl::ViewFill<Kokkos::View<double*, Kokkos::LayoutRight, Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, Kokkos::MemoryTraits<0u> >, Kokkos::LayoutRight, Kokkos::Cuda, 1, int>, Kokkos::RangePolicy<Kokkos::Cuda, Kokkos::IndexType<int> >, Kokkos::Cuda>, Kokkos::LaunchBounds<0u, 0u>, (Kokkos::Impl::Experimental::CudaLaunchMechanism)4>::get_cuda_func_attributes()::{lambda()#1}::operator()() const [1503]
-----------------------------------------------
                0.00    0.00       2/2           int Kokkos::Impl::cuda_get_opt_block_size<Kokkos::Impl::ViewValueFunctor<Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, neighbors, false>, Kokkos::LaunchBounds<0u, 0u> >(Kokkos::Impl::CudaInternal const*, cudaFuncAttributes const&, Kokkos::Impl::ViewValueFunctor<Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, neighbors, false> const&, unsigned long, unsigned long, unsigned long) [1261]
[1260]   0.0    0.00    0.00       2         int Kokkos::Impl::cuda_deduce_block_size<Kokkos::Impl::cuda_get_opt_block_size<Kokkos::Impl::ViewValueFunctor<Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, neighbors, false>, Kokkos::LaunchBounds<0u, 0u> >(Kokkos::Impl::CudaInternal const*, cudaFuncAttributes const&, Kokkos::Impl::ViewValueFunctor<Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, neighbors, false> const&, unsigned long, unsigned long, unsigned long)::{lambda(int)#1}, Kokkos::LaunchBounds<0u, 0u> >(bool, cudaDeviceProp const&, cudaFuncAttributes const&, Kokkos::Impl::cuda_get_opt_block_size<Kokkos::Impl::ViewValueFunctor<Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, neighbors, false>, Kokkos::LaunchBounds<0u, 0u> >(Kokkos::Impl::CudaInternal const*, cudaFuncAttributes const&, Kokkos::Impl::ViewValueFunctor<Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, neighbors, false> const&, unsigned long, unsigned long, unsigned long)::{lambda(int)#1}, Kokkos::LaunchBounds<0u, 0u>) [1260]
                0.00    0.00      64/64          Kokkos::Impl::cuda_get_opt_block_size<Kokkos::Impl::ViewValueFunctor<Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, neighbors, false>, Kokkos::LaunchBounds<0u, 0u> >(Kokkos::Impl::CudaInternal const*, cudaFuncAttributes const&, Kokkos::Impl::ViewValueFunctor<Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, neighbors, false> const&, unsigned long, unsigned long, unsigned long)::{lambda(int)#1}::operator()(int) const [1060]
                0.00    0.00      64/192416      Kokkos::Impl::cuda_max_active_blocks_per_sm(cudaDeviceProp const&, cudaFuncAttributes const&, int, unsigned long) [284]
                0.00    0.00       2/10022       int const& std::min<int>(int const&, int const&) [502]
-----------------------------------------------
                0.00    0.00       2/2           Kokkos::Impl::ParallelFor<Kokkos::Impl::ViewValueFunctor<Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, neighbors, false>, Kokkos::RangePolicy<Kokkos::Cuda, Kokkos::IndexType<long> >, Kokkos::Cuda>::execute() const [1270]
[1261]   0.0    0.00    0.00       2         int Kokkos::Impl::cuda_get_opt_block_size<Kokkos::Impl::ViewValueFunctor<Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, neighbors, false>, Kokkos::LaunchBounds<0u, 0u> >(Kokkos::Impl::CudaInternal const*, cudaFuncAttributes const&, Kokkos::Impl::ViewValueFunctor<Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, neighbors, false> const&, unsigned long, unsigned long, unsigned long) [1261]
                0.00    0.00       2/36103       Kokkos::Cuda::~Cuda() [367]
                0.00    0.00       2/2           int Kokkos::Impl::cuda_deduce_block_size<Kokkos::Impl::cuda_get_opt_block_size<Kokkos::Impl::ViewValueFunctor<Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, neighbors, false>, Kokkos::LaunchBounds<0u, 0u> >(Kokkos::Impl::CudaInternal const*, cudaFuncAttributes const&, Kokkos::Impl::ViewValueFunctor<Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, neighbors, false> const&, unsigned long, unsigned long, unsigned long)::{lambda(int)#1}, Kokkos::LaunchBounds<0u, 0u> >(bool, cudaDeviceProp const&, cudaFuncAttributes const&, Kokkos::Impl::cuda_get_opt_block_size<Kokkos::Impl::ViewValueFunctor<Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, neighbors, false>, Kokkos::LaunchBounds<0u, 0u> >(Kokkos::Impl::CudaInternal const*, cudaFuncAttributes const&, Kokkos::Impl::ViewValueFunctor<Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, neighbors, false> const&, unsigned long, unsigned long, unsigned long)::{lambda(int)#1}, Kokkos::LaunchBounds<0u, 0u>) [1260]
-----------------------------------------------
                0.00    0.00       2/2           Kokkos::Impl::CudaParallelLaunchImpl<Kokkos::Impl::ParallelFor<Kokkos::Impl::ViewValueFunctor<Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, neighbors, false>, Kokkos::RangePolicy<Kokkos::Cuda, Kokkos::IndexType<long> >, Kokkos::Cuda>, Kokkos::LaunchBounds<0u, 0u>, (Kokkos::Impl::Experimental::CudaLaunchMechanism)4>::launch_kernel(Kokkos::Impl::ParallelFor<Kokkos::Impl::ViewValueFunctor<Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, neighbors, false>, Kokkos::RangePolicy<Kokkos::Cuda, Kokkos::IndexType<long> >, Kokkos::Cuda> const&, dim3 const&, dim3 const&, int, Kokkos::Impl::CudaInternal const*, bool) [1258]
[1262]   0.0    0.00    0.00       2         void Kokkos::Impl::configure_shmem_preference<Kokkos::Impl::ParallelFor<Kokkos::Impl::ViewValueFunctor<Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, neighbors, false>, Kokkos::RangePolicy<Kokkos::Cuda, Kokkos::IndexType<long> >, Kokkos::Cuda>, Kokkos::LaunchBounds<0u, 0u>, void (*)(Kokkos::Impl::ParallelFor<Kokkos::Impl::ViewValueFunctor<Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, neighbors, false>, Kokkos::RangePolicy<Kokkos::Cuda, Kokkos::IndexType<long> >, Kokkos::Cuda>)>(void (* const&)(Kokkos::Impl::ParallelFor<Kokkos::Impl::ViewValueFunctor<Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, neighbors, false>, Kokkos::RangePolicy<Kokkos::Cuda, Kokkos::IndexType<long> >, Kokkos::Cuda>), bool) [1262]
                0.00    0.00       1/1           Kokkos::Impl::configure_shmem_preference<Kokkos::Impl::ParallelFor<Kokkos::Impl::ViewValueFunctor<Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, neighbors, false>, Kokkos::RangePolicy<Kokkos::Cuda, Kokkos::IndexType<long> >, Kokkos::Cuda>, Kokkos::LaunchBounds<0u, 0u>, void (*)(Kokkos::Impl::ParallelFor<Kokkos::Impl::ViewValueFunctor<Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, neighbors, false>, Kokkos::RangePolicy<Kokkos::Cuda, Kokkos::IndexType<long> >, Kokkos::Cuda>)>(void (* const&)(Kokkos::Impl::ParallelFor<Kokkos::Impl::ViewValueFunctor<Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, neighbors, false>, Kokkos::RangePolicy<Kokkos::Cuda, Kokkos::IndexType<long> >, Kokkos::Cuda>), bool)::{lambda()#1}::operator()() const [1507]
